MGI Gene/Marker ID,Symbol,Name,Chr,Qualifier,Annotated Term,Context,Proteoform,Evidence,Inferred From,Reference(s)
MGI:1194898,Ppl,periplakin,16,,structural molecule activity,,,IBA,PTN002753757 ,J:265628 
MGI:2151110,Prelp,proline arginine-rich end leucine-rich repeat,1,,extracellular matrix structural constituent,,,IEA,IPR027216 ,J:72247 
MGI:2151110,Prelp,proline arginine-rich end leucine-rich repeat,1,,extracellular matrix structural constituent conferring compression resistance,happens in lung|happens in colon,,RCA,,J:265604 
MGI:2151110,Prelp,proline arginine-rich end leucine-rich repeat,1,,extracellular matrix structural constituent conferring compression resistance,happens in islets of Langerhans,,RCA,,J:265607 
MGI:103294,Prg2,"proteoglycan 2, bone marrow",2,,extracellular matrix structural constituent conferring compression resistance,happens in islets of Langerhans,,RCA,,J:265607 
MGI:97774,Prph,peripherin,15,,structural molecule activity,,,IEA,IPR002957 ,J:72247 
MGI:1916327,Psmd11,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 11",11,,structural molecule activity,,,IBA,PTN000073599 ,J:265628 
MGI:1345192,Psmd13,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 13",7,,structural molecule activity,,,IBA,PTN000056911 ,J:265628 
MGI:1916925,Pxdn,peroxidasin,12,,extracellular matrix structural constituent,,,ISO,Q92626 ,J:164563 
MGI:1916925,Pxdn,peroxidasin,12,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:1916925,Pxdn,peroxidasin,12,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:103022,Reln,reelin,5,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:2152971,Rims1,regulating synaptic membrane exocytosis 1,1,,structural constituent of presynaptic active zone,happens in hippocampal formation,,IDA,,J:263452 
MGI:2152971,Rims1,regulating synaptic membrane exocytosis 1,1,,structural constituent of presynaptic active zone,happens in hippocampal formation,,IMP,,J:263452 
MGI:2152972,Rims2,regulating synaptic membrane exocytosis 2,15,,structural constituent of presynaptic active zone,happens in hippocampal formation,,IDA,,J:263452 
MGI:2152972,Rims2,regulating synaptic membrane exocytosis 2,15,,structural constituent of presynaptic active zone,happens in hippocampal formation,,IMP,,J:263452 
MGI:1351605,Rpl3,ribosomal protein L3,15,,structural constituent of ribosome,,,IBA,PTN000146039 ,J:265628 
MGI:1913461,Rpl3l,ribosomal protein L3-like,17,,structural constituent of ribosome,,,IBA,PTN000146039 ,J:265628 
MGI:1915141,Rpl4,ribosomal protein L4,9,,structural constituent of ribosome,,,IBA,PTN000454620 ,J:265628 
MGI:102854,Rpl5,ribosomal protein L5,5,,structural constituent of ribosome,,,IEA,IPR005485 ,J:72247 
MGI:108057,Rpl6,ribosomal protein L6,5,,structural constituent of ribosome,,,IBA,PTN000076315 ,J:265628 
MGI:98073,Rpl7,ribosomal protein L7,1,,structural constituent of ribosome,,,IBA,PTN000897517 ,J:265628 
MGI:98073,Rpl7,ribosomal protein L7,1,,structural constituent of ribosome,,,IC,GO:0022625 ,J:9681 
MGI:1913479,Rpl7l1,ribosomal protein L7-like 1,17,,structural constituent of ribosome,,,IBA,PTN000897517 ,J:265628 
MGI:1350927,Rpl8,ribosomal protein L8,15,,structural constituent of ribosome,,,IBA,PTN000343556 ,J:265628 
MGI:1298373,Rpl9,ribosomal protein L9,5,,structural constituent of ribosome,,,IBA,PTN000183645 ,J:265628 
MGI:1298373,Rpl9,ribosomal protein L9,5,,structural constituent of ribosome,,,IC,GO:0022625 ,J:49488 
MGI:105943,Rpl10,ribosomal protein L10,X,,structural constituent of ribosome,,,IBA,PTN000197715 ,J:265628 
MGI:105943,Rpl10,ribosomal protein L10,X,,structural constituent of ribosome,,,ISO,P27635 ,J:73065 
MGI:1343877,Rpl10a,ribosomal protein L10A,17,,structural constituent of ribosome,,,IEA,IPR002143 ,J:72247 
MGI:3647985,Rpl10l,ribosomal protein L10-like,12,,structural constituent of ribosome,,,IBA,PTN000197715 ,J:265628 
MGI:1914275,Rpl11,ribosomal protein L11,4,,structural constituent of ribosome,,,IBA,PTN000242048 ,J:265628 
MGI:98002,Rpl12,ribosomal protein L12,2,,structural constituent of ribosome,,,IBA,PTN000184007 ,J:265628 
MGI:105922,Rpl13,ribosomal protein L13,8,,structural constituent of ribosome,,,IEA,IPR001380 IPR018256 ,J:72247 
MGI:1351455,Rpl13a,ribosomal protein L13A,7,,structural constituent of ribosome,,,IBA,PTN000166701 ,J:265628 
MGI:1914365,Rpl14,ribosomal protein L14,9,,structural constituent of ribosome,,,IEA,IPR002784 IPR039660 ,J:72247 
MGI:1913730,Rpl15,ribosomal protein L15,14,,structural constituent of ribosome,,,IBA,PTN000217960 ,J:265628 
MGI:2448270,Rpl17,ribosomal protein L17,18,,structural constituent of ribosome,,,IBA,PTN000174131 ,J:265628 
MGI:98003,Rpl18,ribosomal protein L18,7,,structural constituent of ribosome,,,IEA,IPR000039 IPR021132 ,J:72247 
MGI:1924058,Rpl18a,ribosomal protein L18A,8,,structural constituent of ribosome,,,IEA,IPR021138 IPR023573 ,J:72247 
MGI:98020,Rpl19,ribosomal protein L19,11,,structural constituent of ribosome,,,IBA,PTN000076564 ,J:265628 
MGI:98020,Rpl19,ribosomal protein L19,11,,structural constituent of ribosome,,,IDA,,J:31514 
MGI:1278340,Rpl21,ribosomal protein L21,5,,structural constituent of ribosome,,,IBA,PTN001463935 ,J:265628 
MGI:99262,Rpl22,ribosomal protein L22,4,,structural constituent of ribosome,,,IEA,IPR002671 ,J:72247 
MGI:1915278,Rpl22l1,ribosomal protein L22 like 1,3,,structural constituent of ribosome,,,IEA,IPR002671 ,J:72247 
MGI:1929455,Rpl23,ribosomal protein L23,11,,structural constituent of ribosome,,,IBA,PTN000205184 ,J:265628 
MGI:1929455,Rpl23,ribosomal protein L23,11,,structural constituent of ribosome,,,ISO,X52839 ,J:66696 
MGI:3040672,Rpl23a,ribosomal protein L23A,11,,structural constituent of ribosome,,,IBA,PTN000178698 ,J:265628 
MGI:1915443,Rpl24,ribosomal protein L24,16,,structural constituent of ribosome,,,IBA,PTN000846433 ,J:265628 
MGI:1915443,Rpl24,ribosomal protein L24,16,,structural constituent of ribosome,,,ISO,P83732 ,J:73065 
MGI:106022,Rpl26,ribosomal protein L26,11,,structural constituent of ribosome,,,IBA,PTN000124940 ,J:265628 
MGI:98036,Rpl27,ribosomal protein L27,11,,structural constituent of ribosome,,,IBA,PTN000052145 ,J:265628 
MGI:1347076,Rpl27a,ribosomal protein L27A,7,,structural constituent of ribosome,,,IBA,PTN000197373 ,J:265628 
MGI:1347076,Rpl27a,ribosomal protein L27A,7,,structural constituent of ribosome,,,IGI,RPL29 ,J:137257 
MGI:101839,Rpl28,ribosomal protein L28,7,,structural constituent of ribosome,,,IEA,IPR002672 ,J:72247 
MGI:99687,Rpl29,ribosomal protein L29,9,,structural constituent of ribosome,,,IBA,PTN000306390 ,J:265628 
MGI:98037,Rpl30,ribosomal protein L30,15,,structural constituent of ribosome,,,IBA,PTN000154874 ,J:265628 
MGI:2149632,Rpl31,ribosomal protein L31,1,,structural constituent of ribosome,,,IBA,PTN000102776 ,J:265628 
MGI:98038,Rpl32,ribosomal protein L32,6,,structural constituent of ribosome,,,IC,GO:0022625 ,J:31514 
MGI:1913739,Rpl35,ribosomal protein L35,2,,structural constituent of ribosome,,,IEA,IPR001854 IPR018254 IPR036049 ,J:72247 
MGI:1928894,Rpl35a,ribosomal protein L35A,16,,structural constituent of ribosome,,,IBA,PTN000096770 ,J:265628 
MGI:1860603,Rpl36,ribosomal protein L36,17,,structural constituent of ribosome,,,IBA,PTN000012121 ,J:265628 
MGI:1914531,Rpl37,ribosomal protein L37,15,,structural constituent of ribosome,,,IEA,IPR001569 IPR011331 IPR018267 ,J:72247 
MGI:98068,Rpl37a,ribosomal protein L37a,1,,structural constituent of ribosome,,,IEA,IPR002674 IPR011331 ,J:72247 
MGI:3651519,Rpl37rt,"ribosomal protein L37, retrotransposed",5,,structural constituent of ribosome,,,IEA,IPR001569 IPR011331 IPR018267 ,J:72247 
MGI:1914921,Rpl38,ribosomal protein L38,11,,structural constituent of ribosome,,,IBA,PTN000103359 ,J:265628 
MGI:1914498,Rpl39,ribosomal protein L39,X,,structural constituent of ribosome,,,IEA,IPR000077 IPR020083 ,J:72247 
MGI:1915195,Rpl41,ribosomal protein L41,10,,structural constituent of ribosome,,,IEA,IPR007836 ,J:72247 
MGI:1927636,Rplp0,"ribosomal protein, large, P0",5,,structural constituent of ribosome,,,IBA,PTN000474664 ,J:265628 
MGI:1927636,Rplp0,"ribosomal protein, large, P0",5,,structural constituent of ribosome,,,ISO,P05388 ,J:164563 
MGI:1927099,Rplp1,"ribosomal protein, large, P1",9,,structural constituent of ribosome,,,IBA,PTN000474938 ,J:265628 
MGI:1914436,Rplp2,"ribosomal protein, large P2",7,,structural constituent of ribosome,,,ISO,P05387 ,J:164563 
MGI:105110,Rps2,ribosomal protein S2,17,,structural constituent of ribosome,,,IBA,PTN000346706 ,J:265628 
MGI:105110,Rps2,ribosomal protein S2,17,,structural constituent of ribosome,,,ISO,RGD:619887 ,J:155856 
MGI:1350917,Rps3,ribosomal protein S3,7,,structural constituent of ribosome,,,IBA,PTN000205057 ,J:265628 
MGI:1202063,Rps3a1,ribosomal protein S3A1,3,,structural constituent of ribosome,,,IEA,IPR001593 IPR018281 IPR027500 ,J:72247 
MGI:98158,Rps4x,"ribosomal protein S4, X-linked",X,,structural constituent of ribosome,,,IBA,PTN000171891 ,J:265628 
MGI:98158,Rps4x,"ribosomal protein S4, X-linked",X,,structural constituent of ribosome,,,ISO,P22090 ,J:164563 
MGI:1097682,Rps5,ribosomal protein S5,7,,structural constituent of ribosome,,,IBA,PTN000128889 ,J:265628 
MGI:98159,Rps6,ribosomal protein S6,4,,structural constituent of ribosome,,,ISO,RGD:3602 ,J:155856 
MGI:1333818,Rps7,ribosomal protein S7,12,,structural constituent of ribosome,,,IEA,IPR000554 ,J:72247 
MGI:98166,Rps8,ribosomal protein S8,4,,structural constituent of ribosome,,,IBA,PTN000044490 ,J:265628 
MGI:1924096,Rps9,ribosomal protein S9,7,,structural constituent of ribosome,,,IBA,PTN000216478 ,J:265628 
MGI:1914347,Rps10,ribosomal protein S10,17,,structural constituent of ribosome,,,IBA,PTN000254423 ,J:265628 
MGI:1914347,Rps10,ribosomal protein S10,17,,structural constituent of ribosome,,,ISO,RGD:621024 ,J:155856 
MGI:1351329,Rps11,ribosomal protein S11,7,,structural constituent of ribosome,,,IBA,PTN000078534 ,J:265628 
MGI:98105,Rps12,ribosomal protein S12,10,,structural constituent of ribosome,,,IBA,PTN000217533 ,J:265628 
MGI:1915302,Rps13,ribosomal protein S13,7,,structural constituent of ribosome,,,IBA,PTN000223267 ,J:265628 
MGI:98107,Rps14,ribosomal protein S14,18,,structural constituent of ribosome,,,IBA,PTN000204884 ,J:265628 
MGI:98107,Rps14,ribosomal protein S14,18,,structural constituent of ribosome,,,ISO,RGD:62025 ,J:155856 
MGI:98117,Rps15,ribosomal protein S15,10,,structural constituent of ribosome,,,IBA,PTN000222938 ,J:265628 
MGI:98117,Rps15,ribosomal protein S15,10,,structural constituent of ribosome,,,ISO,RGD:62026 ,J:155856 
MGI:2389091,Rps15a,ribosomal protein S15A,7,,structural constituent of ribosome,,,IBA,PTN000204723 ,J:265628 
MGI:98118,Rps16,ribosomal protein S16,7,,structural constituent of ribosome,,,IBA,PTN000490829 ,J:265628 
MGI:1309526,Rps17,ribosomal protein S17,7,,structural constituent of ribosome,,,ISO,NM_017152 ,J:49833 
MGI:98146,Rps18,ribosomal protein S18,17,,structural constituent of ribosome,,,IEA,IPR001892 IPR018269 ,J:72247 
MGI:1333780,Rps19,ribosomal protein S19,7,,structural constituent of ribosome,,,IBA,PTN000194951 ,J:265628 
MGI:1333780,Rps19,ribosomal protein S19,7,,structural constituent of ribosome,,,ISO,RGD:68440 ,J:155856 
MGI:1914677,Rps20,ribosomal protein S20,4,,structural constituent of ribosome,,,IBA,PTN000193512 ,J:265628 
MGI:1913731,Rps21,ribosomal protein S21,2,,structural constituent of ribosome,,,IBA,PTN000047682 ,J:265628 
MGI:1913725,Rps23,ribosomal protein S23,13,,structural constituent of ribosome,,,IBA,PTN000182999 ,J:265628 
MGI:1913725,Rps23,ribosomal protein S23,13,,structural constituent of ribosome,,,ISO,P62266 ,J:164563 
MGI:98147,Rps24,ribosomal protein S24,14,,structural constituent of ribosome,,,ISO,NM_033022 ,J:1948 
MGI:1922867,Rps25,ribosomal protein S25,9,,structural constituent of ribosome,,,IBA,PTN000982949 ,J:265628 
MGI:1922867,Rps25,ribosomal protein S25,9,,structural constituent of ribosome,,,ISO,RGD:621043 ,J:155856 
MGI:1351628,Rps26,ribosomal protein S26,10,,structural constituent of ribosome,,,IBA,PTN000283756 ,J:265628 
MGI:1888676,Rps27,ribosomal protein S27,3,,structural constituent of ribosome,,,IBA,PTN000174285 ,J:265628 
MGI:1925544,Rps27a,ribosomal protein S27A,11,,structural constituent of ribosome,,,IEA,IPR002906 ,J:72247 
MGI:1915191,Rps27l,ribosomal protein S27-like,9,,structural constituent of ribosome,,,IBA,PTN000174285 ,J:265628 
MGI:1859516,Rps28,ribosomal protein S28,17,,structural constituent of ribosome,,,IBA,PTN000080571 ,J:265628 
MGI:107681,Rps29,ribosomal protein S29,12,,structural constituent of ribosome,,,IBA,PTN000244187 ,J:265628 
MGI:107681,Rps29,ribosomal protein S29,12,,structural constituent of ribosome,,,ISO,L31610 ,J:35064 
MGI:105381,Rpsa,ribosomal protein SA,9,,structural constituent of ribosome,,,IBA,PTN000160708 ,J:265628 
MGI:2681840,Rsl24d1,ribosomal L24 domain containing 1,9,,structural constituent of ribosome,,,IBA,PTN000846433 ,J:265628 
MGI:2444418,Scara3,"scavenger receptor class A, member 3",14,,extracellular matrix structural constituent,,,IBA,PTN002513067 ,J:265628 
MGI:99832,Sec13,"SEC13 homolog, nuclear pore and COPII coat complex component",6,,structural molecule activity,,,IEA,IPR037363 IPR037596 ,J:72247 
MGI:1916412,Sec31a,Sec31 homolog A (S. cerevisiae),5,,structural molecule activity,,,IBA,PTN000357875 ,J:265628 
MGI:2685187,Sec31b,Sec31 homolog B (S. cerevisiae),19,,structural molecule activity,,,IBA,PTN000357875 ,J:265628 
MGI:1919374,Seh1l,SEH1-like (S. cerevisiae,18,,structural molecule activity,,,IEA,IPR037363 ,J:72247 
MGI:2671987,Shank2,SH3 and multiple ankyrin repeat domains 2,7,,structural constituent of postsynaptic density,,,ISO,RGD:628772 ,J:155856 
MGI:1930016,Shank3,SH3 and multiple ankyrin repeat domains 3,15,,structural constituent of postsynaptic density,"happens in glutamatergic synapse,happens in corpus striatum",,IDA,,J:235641 
MGI:1930016,Shank3,SH3 and multiple ankyrin repeat domains 3,15,,structural constituent of postsynaptic density,"happens in glutamatergic synapse,happens in corpus striatum",,IMP,,J:235641 
MGI:1930016,Shank3,SH3 and multiple ankyrin repeat domains 3,15,,structural constituent of postsynaptic density,,,ISO,RGD:69264 ,J:155856 
MGI:1315205,Slit2,slit guidance ligand 2,5,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:101772,Snta1,"syntrophin, acidic 1",2,,structural molecule activity,,,IEA,IPR015482 ,J:72247 
MGI:101781,Sntb1,"syntrophin, basic 1",15,,structural molecule activity,,,IEA,IPR015482 ,J:72247 
MGI:101771,Sntb2,"syntrophin, basic 2",8,,structural molecule activity,,,IEA,IPR015482 ,J:72247 
MGI:1918346,Sntg1,"syntrophin, gamma 1",1,,structural molecule activity,,,IEA,IPR015482 ,J:72247 
MGI:1919541,Sntg2,"syntrophin, gamma 2",12,,structural molecule activity,,,IEA,IPR015482 ,J:72247 
MGI:98373,Sparc,secreted acidic cysteine rich glycoprotein,11,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:1891351,Spock2,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2",10,,extracellular matrix structural constituent conferring compression resistance,happens in islets of Langerhans,,RCA,,J:265607 
MGI:2385287,Spon1,"spondin 1, (f-spondin) extracellular matrix protein",7,,extracellular matrix structural constituent,happens in lung,,RCA,,J:265604 
MGI:106660,Sprr1a,small proline-rich protein 1A,3,,structural constituent of skin epidermis,,,ISO,P35321 ,J:164563 
MGI:106659,Sprr1b,small proline-rich protein 1B,3,,structural constituent of cytoskeleton,,,TAS,,J:51840 
MGI:1330350,Sprr2a1,small proline-rich protein 2A1,3,,structural constituent of cytoskeleton,,,TAS,,J:52302 
MGI:98387,Sptb,"spectrin beta, erythrocytic",12,,structural constituent of cytoskeleton,,,IEA,IPR016343 ,J:72247 
MGI:98388,Sptbn1,"spectrin beta, non-erythrocytic 1",11,,structural constituent of cytoskeleton,,,ISO,Q01082 ,J:164563 
MGI:1313261,Sptbn2,"spectrin beta, non-erythrocytic 2",19,,structural constituent of synapse,"happens in glutamatergic synapse,happens in hippocampal formation",,IDA,,J:263448 
MGI:1313261,Sptbn2,"spectrin beta, non-erythrocytic 2",19,,structural constituent of synapse,"happens in glutamatergic synapse,happens in hippocampal formation",,IMP,,J:263448 
MGI:1925836,Srbd1,S1 RNA binding domain 1,17,,structural constituent of ribosome,,,IBA,PTN000076677 ,J:265628 
MGI:1916042,Srpx2,"sushi-repeat-containing protein, X-linked 2",X,,extracellular matrix structural constituent,happens in colon,,RCA,,J:265604 
MGI:2674311,Sspo,SCO-spondin,6,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:2661187,Synm,"synemin, intermediate filament protein",7,,structural constituent of cytoskeleton,,,ISO,O15061 ,J:164563 
MGI:2661187,Synm,"synemin, intermediate filament protein",7,,structural constituent of muscle,,,ISO,O15061 ,J:164563 
MGI:1330233,Tcap,titin-cap,11,,structural constituent of muscle,,,IBA,PTN002689097 ,J:265628 
MGI:1330233,Tcap,titin-cap,11,,structural constituent of muscle,,,ISO,O15273 ,J:164563 
MGI:109575,Tecta,tectorin alpha,9,,extracellular matrix structural constituent,,,IDA,,J:39295 
MGI:109575,Tecta,tectorin alpha,9,,extracellular matrix structural constituent,,,TAS,,J:76334 
MGI:109574,Tectb,tectorin beta,19,,extracellular matrix structural constituent,,,IDA,,J:39295 
MGI:109574,Tectb,tectorin beta,19,,extracellular matrix structural constituent,,,TAS,,J:76334 
MGI:99959,Tgfbi,"transforming growth factor, beta induced",13,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:99959,Tgfbi,"transforming growth factor, beta induced",13,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:98737,Thbs1,thrombospondin 1,2,,extracellular matrix structural constituent,happens in lung,,RCA,,J:265604 
MGI:98737,Thbs1,thrombospondin 1,2,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:1101779,Thbs4,thrombospondin 4,13,,extracellular matrix structural constituent,happens in colon,,RCA,,J:265604 
MGI:1349477,Tinag,tubulointerstitial nephritis antigen,9,,extracellular matrix structural constituent,happens in lung,,RCA,,J:265604 
MGI:2137617,Tinagl1,tubulointerstitial nephritis antigen-like 1,4,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:2137617,Tinagl1,tubulointerstitial nephritis antigen-like 1,4,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:1099832,Tln1,talin 1,4,,structural constituent of cytoskeleton,,,IEA,IPR015224 ,J:72247 
MGI:1917799,Tln2,talin 2,9,,structural constituent of cytoskeleton,,,IEA,IPR015224 ,J:72247 
MGI:101922,Tnc,tenascin C,4,,extracellular matrix structural constituent,happens in colon,,RCA,,J:265604 
MGI:101922,Tnc,tenascin C,4,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:101922,Tnc,tenascin C,4,,extracellular matrix structural constituent,happens in islets of Langerhans,UniProtKB:Q80YX0,RCA,,J:265607 
MGI:104597,Tnnt2,"troponin T2, cardiac",1,,structural constituent of cytoskeleton,happens in cardiac muscle cell,,IDA,,J:85429 
MGI:1932137,Tnxb,tenascin XB,17,,extracellular matrix structural constituent,happens in islets of Langerhans,UniProtKB:O35452,RCA,,J:265607 
MGI:98809,Tpm1,"tropomyosin 1, alpha",9,,structural constituent of cytoskeleton,,,TAS,,J:32589 
MGI:98810,Tpm2,"tropomyosin 2, beta",4,,structural constituent of cytoskeleton,,,TAS,,J:32589 
MGI:1922066,Tpr,"translocated promoter region, nuclear basket protein",1,,structural constituent of nuclear pore,,,IBA,PTN001052033 ,J:265628 
MGI:1922066,Tpr,"translocated promoter region, nuclear basket protein",1,,structural constituent of nuclear pore,,,ISO,P12270 ,J:164563 
MGI:2685063,Tsga10,testis specific 10,1,,structural molecule activity,,,ISO,Q9Z220 ,J:88348 
MGI:98864,Ttn,titin,2,,structural constituent of cytoskeleton,,,TAS,,J:32589 
MGI:98864,Ttn,titin,2,,structural constituent of muscle,,,IBA,PTN001790569 ,J:265628 
MGI:98864,Ttn,titin,2,,structural constituent of muscle,,,ISO,Q8WZ42 ,J:164563 
MGI:98869,Tuba1a,"tubulin, alpha 1A",15,,structural constituent of cytoskeleton,,,IBA,PTN000172598 ,J:265628 
MGI:107804,Tuba1b,"tubulin, alpha 1B",15,,structural constituent of cytoskeleton,,,IBA,PTN000172598 ,J:265628 
MGI:1095409,Tuba1c,"tubulin, alpha 1C",15,,structural constituent of cytoskeleton,,,IBA,PTN000172598 ,J:265628 
MGI:1095406,Tuba3a,"tubulin, alpha 3A",6,,structural constituent of cytoskeleton,,,IBA,PTN000172598 ,J:265628 
MGI:1095410,Tuba4a,"tubulin, alpha 4A",1,,structural constituent of cytoskeleton,,,IBA,PTN000172598 ,J:265628 
MGI:1858225,Tuba8,"tubulin, alpha 8",6,,structural constituent of cytoskeleton,,,IBA,PTN000172598 ,J:265628 
MGI:1858225,Tuba8,"tubulin, alpha 8",6,,structural constituent of cytoskeleton,,,ISA,P05213 ,J:61654 
MGI:3588215,Tubal3,"tubulin, alpha-like 3",13,,structural constituent of cytoskeleton,,,IBA,PTN000172598 ,J:265628 
MGI:107814,Tubb1,"tubulin, beta 1 class VI",2,,structural constituent of cytoskeleton,,,IBA,PTN000172598 ,J:265628 
MGI:107814,Tubb1,"tubulin, beta 1 class VI",2,,structural constituent of cytoskeleton,,,IDA,,J:92548 
MGI:107861,Tubb2a,"tubulin, beta 2A class IIA",13,,structural constituent of cytoskeleton,,,IBA,PTN000172598 ,J:265628 
MGI:1920960,Tubb2b,"tubulin, beta 2B class IIB",13,,structural constituent of cytoskeleton,,,IBA,PTN000172598 ,J:265628 
MGI:107813,Tubb3,"tubulin, beta 3 class III",8,,structural constituent of cytoskeleton,,,IBA,PTN000172598 ,J:265628 
MGI:107848,Tubb4a,"tubulin, beta 4A class IVA",17,,structural constituent of cytoskeleton,,,IBA,PTN000172598 ,J:265628 
MGI:1915472,Tubb4b,"tubulin, beta 4B class IVB",2,,structural constituent of cytoskeleton,,,IBA,PTN000172598 ,J:265628 
MGI:107812,Tubb5,"tubulin, beta 5 class I",17,,structural constituent of cytoskeleton,,,IBA,PTN000172598 ,J:265628 
MGI:107812,Tubb5,"tubulin, beta 5 class I",17,,structural constituent of cytoskeleton,,,IDA,,J:92548 
MGI:1915201,Tubb6,"tubulin, beta 6 class V",18,,structural constituent of cytoskeleton,,,IBA,PTN000172598 ,J:265628 
MGI:1891826,Tubd1,"tubulin, delta 1",11,,structural constituent of cytoskeleton,,,IBA,PTN000172598 ,J:265628 
MGI:1919174,Tube1,"tubulin, epsilon 1",10,,structural constituent of cytoskeleton,,,IBA,PTN000172598 ,J:265628 
MGI:101834,Tubg1,"tubulin, gamma 1",11,,structural constituent of cytoskeleton,,,IBA,PTN000172598 ,J:265628 
MGI:101834,Tubg1,"tubulin, gamma 1",11,,structural constituent of cytoskeleton,,,TAS,,J:114146 
MGI:2144208,Tubg2,"tubulin, gamma 2",11,,structural constituent of cytoskeleton,,,IBA,PTN000172598 ,J:265628 
MGI:102889,Vcan,versican,13,,extracellular matrix structural constituent conferring compression resistance,happens in lung|happens in colon,,RCA,,J:265604 
MGI:98927,Vcl,vinculin,14,,structural molecule activity,,,IEA,IPR000633 ,J:72247 
MGI:98932,Vim,vimentin,2,,structural constituent of cytoskeleton,,,IMP,MGI:1931877 ,J:78341 
MGI:98932,Vim,vimentin,2,,structural constituent of cytoskeleton,,,ISO,P08670 ,J:164563 
MGI:98932,Vim,vimentin,2,,structural constituent of eye lens,happens in lens fiber,,IDA,,J:85243 
MGI:106354,Vps25,vacuolar protein sorting 25,11,,structural molecule activity,,,IBA,PTN000322234 ,J:265628 
MGI:98940,Vtn,vitronectin,11,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:98940,Vtn,vitronectin,11,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:2179729,Vwa1,von Willebrand factor A domain containing 1,4,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:2179729,Vwa1,von Willebrand factor A domain containing 1,4,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:1915026,Vwa5a,von Willebrand factor A domain containing 5A,9,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:1915026,Vwa5a,von Willebrand factor A domain containing 5A,9,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:98941,Vwf,Von Willebrand factor,6,,extracellular matrix structural constituent,happens in lung|happens in colon,,RCA,,J:265604 
MGI:98941,Vwf,Von Willebrand factor,6,,extracellular matrix structural constituent,happens in islets of Langerhans,,RCA,,J:265607 
MGI:99214,Zp2,zona pellucida glycoprotein 2,7,,structural constituent of egg coat,,,ISO,Q05996 ,J:164563 
MGI:99215,Zp3,zona pellucida glycoprotein 3,5,,structural constituent of egg coat,,,IMP,,J:86870 
