MGI Gene/Marker ID,Symbol,Name,Chr,Qualifier,Annotated Term,Context,Proteoform,Evidence,Inferred From,Reference(s)
MGI:2676394,Rcsd1,RCSD domain containing 1,1,,actin filament binding,,,ISO,Q6JBY9 ,J:164563 
MGI:97887,Rdx,radixin,9,,actin binding,,,ISO,RGD:1359472 ,J:155856 
MGI:97887,Rdx,radixin,9,,actin binding,,,ISO,P35241 ,J:164563 
MGI:97887,Rdx,radixin,9,,cytoskeletal protein binding,,,IEA,IPR000798 ,J:72247 
MGI:1098827,Reep1,receptor accessory protein 1,6,,microtubule binding,,,ISO,Q9H902 ,J:164563 
MGI:103290,Rela,v-rel reticuloendotheliosis viral oncogene homolog A (avian),19,,actinin binding,happens in UBERON:0000074,,IPI,P57780 ,J:221512 
MGI:103290,Rela,v-rel reticuloendotheliosis viral oncogene homolog A (avian),19,,actinin binding,,,ISO,Q04206 ,J:164563 
MGI:1920371,Rflna,refilin A,5,,filamin binding,,,IBA,PTN001274974 ,J:265628 
MGI:1920371,Rflna,refilin A,5,,filamin binding,,,IDA,,J:210363 
MGI:1923816,Rflnb,refilin B,11,,filamin binding,,,IBA,PTN001274974 ,J:265628 
MGI:1923816,Rflnb,refilin B,11,,filamin binding,,,ISO,Q8N5W9 ,J:73065 
MGI:1098271,Rgs2,regulator of G-protein signaling 2,1,,beta-tubulin binding,,,ISO,RGD:621665 ,J:155856 
MGI:1859709,Rgs14,regulator of G-protein signaling 14,13,,microtubule binding,,,ISO,O43566 ,J:164563 
MGI:1202713,Rhag,Rhesus blood group-associated A glycoprotein,17,,ankyrin binding,,,ISO,Q02094 ,J:164563 
MGI:1927379,Rhbg,Rhesus blood group-associated B glycoprotein,3,,ankyrin binding,,,ISO,Q9H310 ,J:164563 
MGI:1888517,Rhcg,Rhesus blood group-associated C glycoprotein,7,,ankyrin binding,,,ISO,Q9UBD6 ,J:164563 
MGI:97914,Rho,rhodopsin,6,,spectrin binding,,,ISO,P51489 ,J:199579 
MGI:1096342,Rhoa,ras homolog family member A,9,,myosin binding,,,ISO,P61586 ,J:164563 
MGI:1922021,Rita1,RBPJ interacting and tubulin associated 1,5,,tubulin binding,,,IBA,PTN002439493 ,J:265628 
MGI:1922021,Rita1,RBPJ interacting and tubulin associated 1,5,,tubulin binding,,,ISO,Q96K30 ,J:164563 
MGI:1341105,Rp1,retinitis pigmentosa 1 (human),1,,microtubule binding,,,IDA,,J:109781 
MGI:1350917,Rps3,ribosomal protein S3,7,,microtubule binding,,,ISO,P23396 ,J:164563 
MGI:1350917,Rps3,ribosomal protein S3,7,,tubulin binding,,,ISO,P23396 ,J:164563 
MGI:106379,Rtcb,"RNA 2',3'-cyclic phosphate and 5'-OH ligase",10,,vinculin binding,,,ISO,Q9Y3I0 ,J:164563 
MGI:1919546,Rusc1,RUN and SH3 domain containing 1,3,,actin binding,,,IDA,,J:185466 
MGI:1330282,S100a4,S100 calcium binding protein A4,3,,actin binding,,,ISO,RGD:3245 ,J:155856 
MGI:1339467,S100a6,S100 calcium binding protein A6 (calcyclin),3,,tropomyosin binding,,,ISO,P06703 ,J:164563 
MGI:88244,S100a8,S100 calcium binding protein A8 (calgranulin A),3,,microtubule binding,,,IEA,IPR028474 ,J:72247 
MGI:1338947,S100a9,S100 calcium binding protein A9 (calgranulin B),3,,microtubule binding,,,IEA,IPR028475 ,J:72247 
MGI:98227,Sag,"S-antigen, retina and pineal gland (arrestin)",1,,spectrin binding,,,ISO,P15887 ,J:199579 
MGI:2384945,Samd14,sterile alpha motif domain containing 14,11,,actin filament binding,,,IBA,PTN000414425 ,J:265628 
MGI:1923061,Saxo1,stabilizer of axonemal microtubules 1,4,,microtubule binding,,,IBA,PTN001267474 ,J:265628 
MGI:1923061,Saxo1,stabilizer of axonemal microtubules 1,4,,microtubule binding,,,ISO,Q8IYX7 ,J:164563 
MGI:1914618,Saxo2,stabilizer of axonemal microtubules 2,7,,microtubule binding,,,IBA,PTN001267474 ,J:265628 
MGI:1913961,Sbds,SBDS ribosome maturation factor,5,,microtubule binding,,,ISO,Q9Y3A5 ,J:164563 
MGI:3610314,Scimp,SLP adaptor and CSK interacting membrane protein,11,,microtubule binding,,,IBA,PTN001738900 ,J:265628 
MGI:1306794,Scin,scinderin,12,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:1306794,Scin,scinderin,12,,actin filament binding,,,IEA,IPR007122 IPR030012 ,J:72247 
MGI:98251,Scn5a,"sodium channel, voltage-gated, type V, alpha",9,,ankyrin binding,,,ISO,RGD:3637 ,J:155856 
MGI:98251,Scn5a,"sodium channel, voltage-gated, type V, alpha",9,,ankyrin binding,,,ISO,Q14524 ,J:164563 
MGI:101782,Scnn1a,"sodium channel, nonvoltage-gated 1 alpha",6,,actin binding,,,ISO,RGD:3639 ,J:155856 
MGI:1918177,Setd2,SET domain containing 2,9,,alpha-tubulin binding,,,ISO,Q9BYW2 ,J:164563 
MGI:1289184,Setd3,SET domain containing 3,12,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:1920344,Sgip1,SH3-domain GRB2-like (endophilin) interacting protein 1,4,,cytoskeletal protein binding,,,IBA,PTN002747256 ,J:265628 
MGI:1920344,Sgip1,SH3-domain GRB2-like (endophilin) interacting protein 1,4,,microtubule binding,,,IDA,,J:168194 
MGI:1920344,Sgip1,SH3-domain GRB2-like (endophilin) interacting protein 1,4,,tubulin binding,,PR:Q8VD37-6,IPI,P02554 ,J:168194 
MGI:1920344,Sgip1,SH3-domain GRB2-like (endophilin) interacting protein 1,4,,tubulin binding,,,ISO,RGD:1564957 ,J:155856 
MGI:1340062,Sgk1,serum/glucocorticoid regulated kinase 1,10,,tau protein binding,,,ISO,RGD:3668 ,J:155856 
MGI:1930016,Shank3,SH3 and multiple ankyrin repeat domains 3,15,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:1919024,Shroom1,shroom family member 1,11,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:1919024,Shroom1,shroom family member 1,11,,actin filament binding,,,IBA,PTN000385164 ,J:265628 
MGI:1919024,Shroom1,shroom family member 1,11,,actin filament binding,,,IDA,,J:114885 
MGI:1919024,Shroom1,shroom family member 1,11,,myosin II binding,,,IDA,,J:114885 
MGI:107194,Shroom2,shroom family member 2,X,,actin binding,,,IDA,,J:114885 
MGI:107194,Shroom2,shroom family member 2,X,,actin filament binding,,,IBA,PTN000385164 ,J:265628 
MGI:107194,Shroom2,shroom family member 2,X,,actin filament binding,,,IDA,,J:114885 J:124995 
MGI:1351655,Shroom3,shroom family member 3,5,,actin binding,,,IDA,,J:58691 
MGI:1351655,Shroom3,shroom family member 3,5,,actin filament binding,,,IBA,PTN000385164 ,J:265628 
MGI:2685570,Shroom4,shroom family member 4,X,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:2685570,Shroom4,shroom family member 4,X,,actin filament binding,,,IBA,PTN000385164 ,J:265628 
MGI:2685570,Shroom4,shroom family member 4,X,,actin filament binding,,,IDA,,J:116228 
MGI:2685570,Shroom4,shroom family member 4,X,,myosin II binding,,,IDA,,J:116228 
MGI:1918903,Shtn1,shootin 1,19,,actin filament binding,,,ISO,RGD:1311558 ,J:155856 
MGI:1918903,Shtn1,shootin 1,19,,kinesin binding,,,IPI,Q80WE4 ,J:199805 
MGI:2443679,Sipa1l1,signal-induced proliferation-associated 1 like 1,12,,actin filament binding,,,ISO,RGD:708497 ,J:155856 
MGI:1927664,Sirt2,sirtuin 2,7,,beta-tubulin binding,,,IDA,,J:194185 
MGI:1913718,Ska1,spindle and kinetochore associated complex subunit 1,18,,microtubule binding,,,IBA,PTN002005085 ,J:265628 
MGI:1913718,Ska1,spindle and kinetochore associated complex subunit 1,18,,microtubule binding,,,ISO,Q96BD8 ,J:164563 
MGI:1913390,Ska2,spindle and kinetochore associated complex subunit 2,11,,microtubule binding,,,IBA,PTN002077923 ,J:265628 
MGI:1913390,Ska2,spindle and kinetochore associated complex subunit 2,11,,microtubule binding,,,ISO,Q8WVK7 ,J:164563 
MGI:1925723,Skap1,src family associated phosphoprotein 1,11,,microtubule plus-end binding,,,ISO,Q86WV1 ,J:164563 
MGI:109393,Slc4a1,"solute carrier family 4 (anion exchanger), member 1",11,,actin binding,,,ISO,RGD:3710 ,J:155856 
MGI:109393,Slc4a1,"solute carrier family 4 (anion exchanger), member 1",11,,ankyrin binding,,,IPI,Q02357 ,J:145243 
MGI:109393,Slc4a1,"solute carrier family 4 (anion exchanger), member 1",11,,ankyrin binding,,,ISO,P02730 ,J:164563 
MGI:1270850,Slc6a2,"solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2",8,,actin binding,,,ISO,P23975 ,J:164563 
MGI:1270850,Slc6a2,"solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2",8,,alpha-tubulin binding,,,ISO,RGD:621822 ,J:155856 
MGI:1270850,Slc6a2,"solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2",8,,beta-tubulin binding,,,ISO,RGD:621822 ,J:155856 
MGI:96285,Slc6a4,"solute carrier family 6 (neurotransmitter transporter, serotonin), member 4",11,,actin filament binding,,,ISO,RGD:3714 ,J:155856 
MGI:107956,Slc8a1,"solute carrier family 8 (sodium/calcium exchanger), member 1",17,,ankyrin binding,happens in heart,,IPI,Q8C8R3 ,J:166301 
MGI:107956,Slc8a1,"solute carrier family 8 (sodium/calcium exchanger), member 1",17,,ankyrin binding,,,ISO,P32418 ,J:164563 
MGI:107956,Slc8a1,"solute carrier family 8 (sodium/calcium exchanger), member 1",17,,cytoskeletal protein binding,,,ISO,P32418 ,J:164563 
MGI:1349482,Slc9a3r1,"solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 1",11,,myosin II binding,,,ISO,RGD:708538 ,J:155856 
MGI:1933154,Slc26a5,"solute carrier family 26, member 5",5,,spectrin binding,"happens in organ of Corti,uses Sptbn5",,IDA,,J:142574 
MGI:108051,Smad2,SMAD family member 2,18,,tau protein binding,,,IDA,,J:261825 
MGI:894293,Smad4,SMAD family member 4,18,,filamin binding,,,ISO,RGD:3033 ,J:155856 
MGI:1339795,Smc3,structural maintenance of chromosomes 3,19,,beta-tubulin binding,,,ISO,Q9UQE7 ,J:164563 
MGI:1354727,Smtn,smoothelin,11,,actin binding,,,TAS,,J:158046 
MGI:1915928,Smtnl1,smoothelin-like 1,2,,tropomyosin binding,,,IBA,PTN001566592 ,J:265628 
MGI:1915928,Smtnl1,smoothelin-like 1,2,,tropomyosin binding,,,IPI,P04268 P19352 ,J:240264 
MGI:98331,Snap25,synaptosomal-associated protein 25,2,,myosin binding,,,ISO,RGD:3728 ,J:155856 
MGI:1277151,Snca,"synuclein, alpha",6,,actin binding,,,ISO,P37840 ,J:164563 
MGI:1277151,Snca,"synuclein, alpha",6,,alpha-tubulin binding,,,ISO,P37840 ,J:164563 
MGI:1277151,Snca,"synuclein, alpha",6,,beta-tubulin binding,,,ISO,RGD:3729 ,J:155856 
MGI:1277151,Snca,"synuclein, alpha",6,,kinesin binding,,,ISO,P37840 ,J:164563 
MGI:1277151,Snca,"synuclein, alpha",6,,microtubule binding,,,ISO,RGD:3729 ,J:155856 
MGI:1277151,Snca,"synuclein, alpha",6,,tau protein binding,,,ISO,P37840 ,J:164563 
MGI:1889011,Sncb,"synuclein, beta",13,,alpha-tubulin binding,,,ISO,RGD:70992 ,J:155856 
MGI:1889011,Sncb,"synuclein, beta",13,,beta-tubulin binding,,,ISO,RGD:70992 ,J:155856 
MGI:1298397,Sncg,"synuclein, gamma",14,,alpha-tubulin binding,,,ISO,RGD:70996 ,J:155856 
MGI:1298397,Sncg,"synuclein, gamma",14,,beta-tubulin binding,,,ISO,RGD:70996 ,J:155856 
MGI:101772,Snta1,"syntrophin, acidic 1",2,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:101781,Sntb1,"syntrophin, basic 1",15,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:101771,Sntb2,"syntrophin, basic 2",8,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:1918346,Sntg1,"syntrophin, gamma 1",1,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:1919541,Sntg2,"syntrophin, gamma 2",12,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:1916428,Snx5,sorting nexin 5,2,,dynactin binding,,,IBA,PTN002912146 ,J:265628 
MGI:1916428,Snx5,sorting nexin 5,2,,dynactin binding,,,ISO,Q9Y5X3 ,J:164563 
MGI:1919433,Snx6,sorting nexin 6,12,,dynactin binding,,,IBA,PTN002912162 ,J:265628 
MGI:1919433,Snx6,sorting nexin 6,12,,dynactin binding,,,ISO,Q9UNH7 ,J:164563 
MGI:700013,Sorbs3,sorbin and SH3 domain containing 3,14,,vinculin binding,,,ISO,O60504 ,J:164563 
MGI:1927470,Spag5,sperm associated antigen 5,11,,microtubule binding,,,ISO,AF399910 ,J:73086 
MGI:1927470,Spag5,sperm associated antigen 5,11,,microtubule binding,,,ISO,Q96R06 ,J:164563 
MGI:3056295,Spag8,sperm associated antigen 8,4,,microtubule binding,,,IEA,IPR026124 ,J:72247 
MGI:1918084,Spag9,sperm associated antigen 9,11,,kinesin binding,,,IBA,PTN001015989 ,J:265628 
MGI:1918084,Spag9,sperm associated antigen 9,11,,kinesin binding,,,IDA,,J:97560 
MGI:1858896,Spast,spastin,17,,alpha-tubulin binding,,,ISO,Q9UBP0 ,J:164563 
MGI:1858896,Spast,spastin,17,,beta-tubulin binding,,,ISO,Q9UBP0 ,J:164563 
MGI:1858896,Spast,spastin,17,,microtubule binding,,,ISO,Q9UBP0 ,J:164563 
MGI:1916531,Spata4,spermatogenesis associated 4,8,,microtubule binding,,,IBA,PTN000282012 ,J:265628 
MGI:1915196,Spata6,spermatogenesis associated 6,4,,myosin light chain binding,,,IBA,PTN002702396 ,J:265628 
MGI:1915196,Spata6,spermatogenesis associated 6,4,,myosin light chain binding,,,IPI,Q60605 ,J:217662 
MGI:1925374,Spata31,spermatogenesis associated 31,13,,actin binding,,,ISO,RGD:727950 ,J:155856 
MGI:3045340,Spata32,spermatogenesis associated 32,11,,actin binding,,,IBA,PTN002204142 ,J:265628 
MGI:3045340,Spata32,spermatogenesis associated 32,11,,actin binding,,,ISO,RGD:1359156 ,J:155856 
MGI:1921531,Spatc1,spermatogenesis and centriole associated 1,15,,gamma-tubulin binding,,,IDA,,J:93469 
MGI:3513546,Spef1,sperm flagellar 1,2,,microtubule binding,,,IBA,PTN000282012 ,J:265628 
MGI:3513546,Spef1,sperm flagellar 1,2,,microtubule binding,,,IDA,,J:243402 
MGI:2685939,Spef1l,sperm flagellar 1 like,7,,microtubule binding,,,IBA,PTN000282012 ,J:265628 
MGI:1915416,Spire1,spire type actin nucleation factor 1,18,,actin binding,,,IEA,IPR029901 IPR029905 ,J:72247 
MGI:1915416,Spire1,spire type actin nucleation factor 1,18,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:2446256,Spire2,spire type actin nucleation factor 2,8,,actin binding,,,IEA,IPR029901 IPR029904 ,J:72247 
MGI:2446256,Spire2,spire type actin nucleation factor 2,8,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:98385,Spta1,"spectrin alpha, erythrocytic 1",1,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:98386,Sptan1,"spectrin alpha, non-erythrocytic 1",2,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:98386,Sptan1,"spectrin alpha, non-erythrocytic 1",2,,spectrin binding,uses Sptbn5,,IDA,,J:142574 
MGI:98386,Sptan1,"spectrin alpha, non-erythrocytic 1",2,,spectrin binding,,,IPI,F6UCX4 ,J:142574 
MGI:98386,Sptan1,"spectrin alpha, non-erythrocytic 1",2,,spectrin binding,,,ISO,P16086 ,J:199579 
MGI:98387,Sptb,"spectrin beta, erythrocytic",12,,actin binding,,,IDA,,J:165884 
MGI:98387,Sptb,"spectrin beta, erythrocytic",12,,actin filament binding,,,IDA,,J:165884 
MGI:98387,Sptb,"spectrin beta, erythrocytic",12,,actin filament binding,,,ISO,P11277 ,J:164563 
MGI:98387,Sptb,"spectrin beta, erythrocytic",12,,ankyrin binding,,,ISO,P11277 ,J:164563 
MGI:98388,Sptbn1,"spectrin beta, non-erythrocytic 1",11,,actin binding,,,IEA,IPR016343 ,J:72247 
MGI:98388,Sptbn1,"spectrin beta, non-erythrocytic 1",11,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:98388,Sptbn1,"spectrin beta, non-erythrocytic 1",11,,ankyrin binding,,,ISO,Q01082 ,J:164563 
MGI:1890574,Sptbn4,"spectrin beta, non-erythrocytic 4",7,,actin binding,happens in heart,,IDA,,J:165334 
MGI:1890574,Sptbn4,"spectrin beta, non-erythrocytic 4",7,,ankyrin binding,,,IDA,,J:77228 
MGI:1890574,Sptbn4,"spectrin beta, non-erythrocytic 4",7,,ankyrin binding,,,ISO,Q9H254 ,J:164563 
MGI:1890574,Sptbn4,"spectrin beta, non-erythrocytic 4",7,,ankyrin binding,,,ISS,Q9H254 ,J:63322 
MGI:1890574,Sptbn4,"spectrin beta, non-erythrocytic 4",7,,spectrin binding,happens in heart,,IDA,,J:165334 
MGI:2685200,Sptbn5,"spectrin beta, non-erythrocytic 5",2,,actin filament binding,,,IDA,,J:142574 
MGI:2685200,Sptbn5,"spectrin beta, non-erythrocytic 5",2,,dynactin binding,,,ISO,Q9NRC6 ,J:199579 
MGI:2685200,Sptbn5,"spectrin beta, non-erythrocytic 5",2,,kinesin binding,,,ISO,Q9NRC6 ,J:199579 
MGI:2685200,Sptbn5,"spectrin beta, non-erythrocytic 5",2,,myosin tail binding,,,ISO,Q9NRC6 ,J:199579 
MGI:2685200,Sptbn5,"spectrin beta, non-erythrocytic 5",2,,spectrin binding,uses Sptan1,,IPI,P16546 ,J:142574 
MGI:2685200,Sptbn5,"spectrin beta, non-erythrocytic 5",2,,spectrin binding,,,ISO,Q9NRC6 ,J:199579 
MGI:2686240,Ssh1,slingshot protein phosphatase 1,5,,actin binding,,,IBA,PTN000807232 ,J:265628 
MGI:2686240,Ssh1,slingshot protein phosphatase 1,5,,actin binding,,,ISO,Q8WYL5 ,J:164563 
MGI:2679255,Ssh2,slingshot protein phosphatase 2,11,,actin binding,,,IBA,PTN000807232 ,J:265628 
MGI:2679255,Ssh2,slingshot protein phosphatase 2,11,,actin binding,,,ISO,Q76I76 ,J:164563 
MGI:2683546,Ssh3,slingshot protein phosphatase 3,19,,actin binding,,,IBA,PTN000807232 ,J:265628 
MGI:3045258,Stard9,START domain containing 9,2,,microtubule binding,,,IBA,PTN000648413 ,J:265628 
MGI:3045258,Stard9,START domain containing 9,2,,microtubule binding,,,ISO,Q9P2P6 ,J:164563 
MGI:1352508,Stau2,staufen double-stranded RNA binding protein 2,1,,kinesin binding,,,ISO,RGD:621479 ,J:155856 
MGI:107476,Stim1,stromal interaction molecule 1,7,,microtubule plus-end binding,,,ISO,Q13586 ,J:164563 
MGI:1922250,Stk38l,serine/threonine kinase 38 like,6,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:96739,Stmn1,stathmin 1,4,,tubulin binding,,,IBA,PTN000802387 ,J:265628 
MGI:96739,Stmn1,stathmin 1,4,,tubulin binding,,,ISO,P16949 ,J:73065 
MGI:98241,Stmn2,stathmin-like 2,3,,tubulin binding,,,IBA,PTN000802387 ,J:265628 
MGI:1277137,Stmn3,stathmin-like 3,2,,tubulin binding,,,IBA,PTN000802387 ,J:265628 
MGI:1931224,Stmn4,stathmin-like 4,14,,tubulin binding,,,IBA,PTN000802387 ,J:265628 
MGI:2686420,Stmnd1,stathmin domain containing 1,13,,tubulin binding,,,IBA,PTN000802387 ,J:265628 
MGI:104626,Strbp,spermatid perinuclear RNA binding protein,2,,microtubule binding,,,IDA,,J:89468 
MGI:104626,Strbp,spermatid perinuclear RNA binding protein,2,,tubulin binding,,,IDA,,J:89468 
MGI:109355,Stx1a,syntaxin 1A (brain),5,,myosin binding,,,ISO,RGD:69430 ,J:155856 
MGI:109355,Stx1a,syntaxin 1A (brain),5,,myosin head/neck binding,,,ISO,RGD:69430 ,J:155856 
MGI:893577,Stx4a,syntaxin 4A (placental),7,,spectrin binding,,,ISO,RGD:621019 ,J:155856 
MGI:1926058,Stxbp5,syntaxin binding protein 5 (tomosyn),10,,myosin II binding,,,IBA,PTN000028271 ,J:265628 
MGI:2443815,Stxbp5l,syntaxin binding protein 5-like,16,,myosin II binding,,,IBA,PTN000028271 ,J:265628 
MGI:2147319,Svil,supervillin,18,,actin binding,,,IEA,IPR003128 IPR036886 ,J:72247 
MGI:2147319,Svil,supervillin,18,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:2147319,Svil,supervillin,18,,actin filament binding,,,ISO,O95425 ,J:164563 
MGI:2442392,Sybu,syntabulin (syntaxin-interacting),15,,kinesin binding,,,IEA,IPR026198 ,J:72247 
MGI:2442392,Sybu,syntabulin (syntaxin-interacting),15,,microtubule binding,,,ISO,F1LUC0 ,J:190127 
MGI:1927152,Syne1,"spectrin repeat containing, nuclear envelope 1",10,,actin binding,,,ISO,Q8NF91 ,J:164563 
MGI:1927152,Syne1,"spectrin repeat containing, nuclear envelope 1",10,,actin filament binding,,,IMP,,J:187540 
MGI:2449316,Syne2,"spectrin repeat containing, nuclear envelope 2",12,,actin binding,,,IDA,,J:168360 
MGI:2449316,Syne2,"spectrin repeat containing, nuclear envelope 2",12,,actin filament binding,,,IEA,IPR030266 ,J:72247 
MGI:2442408,Syne3,"spectrin repeat containing, nuclear envelope family member 3",12,,actin filament binding,,,IBA,PTN002934743 ,J:265628 
MGI:2442408,Syne3,"spectrin repeat containing, nuclear envelope family member 3",12,,actin filament binding,,,ISO,Q6ZMZ3 ,J:164563 
MGI:2442408,Syne3,"spectrin repeat containing, nuclear envelope family member 3",12,,cytoskeletal protein binding,,,IEA,IPR030267 ,J:72247 
MGI:2661187,Synm,"synemin, intermediate filament protein",7,,vinculin binding,,,ISO,O15061 ,J:164563 
MGI:1099446,Synpo,synaptopodin,18,,actin binding,,,IBA,PTN001198415 ,J:265628 
MGI:1099446,Synpo,synaptopodin,18,,actin binding,,,IDA,,J:43510 
MGI:2153070,Synpo2,synaptopodin 2,3,,actin binding,,,IBA,PTN001198415 ,J:265628 
MGI:2153070,Synpo2,synaptopodin 2,3,,actin binding,,,ISA,AB013130 ,J:72383 
MGI:2153070,Synpo2,synaptopodin 2,3,,alpha-actinin binding,,,ISO,Q9UMS6 ,J:164563 
MGI:2153070,Synpo2,synaptopodin 2,3,,filamin binding,,,ISO,Q9UMS6 ,J:164563 
MGI:2153070,Synpo2,synaptopodin 2,3,,muscle alpha-actinin binding,,,IDA,,J:128983 
MGI:1916010,Synpo2l,synaptopodin 2-like,14,,actin binding,,,IBA,PTN001198415 ,J:265628 
MGI:1859547,Syt11,synaptotagmin XI,3,,beta-tubulin binding,happens in type B pancreatic cell,,IPI,Q6P9T8 ,J:211330 
MGI:106012,Tagln,transgelin,9,,actin filament binding,,,IEA,IPR029976 ,J:72247 
MGI:1926784,Tagln3,transgelin 3,16,,actin filament binding,,,IEA,IPR029973 ,J:72247 
MGI:1914490,Taok1,TAO kinase 1,11,,alpha-tubulin binding,,,ISO,Q7L7X3 ,J:164563 
MGI:1914490,Taok1,TAO kinase 1,11,,beta-tubulin binding,,,ISO,Q7L7X3 ,J:164563 
MGI:1914490,Taok1,TAO kinase 1,11,,myosin V binding,,,ISO,RGD:708455 ,J:155856 
MGI:1921536,Tbc1d21,"TBC1 domain family, member 21",9,,actin binding,,,IDA,,J:177986 
MGI:107549,Tbca,tubulin cofactor A,13,,beta-tubulin binding,,,IEA,IPR004226 IPR036126 ,J:72247 
MGI:107549,Tbca,tubulin cofactor A,13,,tubulin binding,,,IBA,PTN000487182 ,J:265628 
MGI:1919976,Tbcc,tubulin-specific chaperone C,17,,tubulin binding,,,IEA,IPR031925 ,J:72247 
MGI:1919686,Tbcd,tubulin-specific chaperone d,11,,beta-tubulin binding,,,IBA,PTN000291965 ,J:265628 
MGI:1919686,Tbcd,tubulin-specific chaperone d,11,,beta-tubulin binding,,,ISO,Q9BTW9 ,J:164563 
MGI:1917680,Tbce,tubulin-specific chaperone E,13,,alpha-tubulin binding,,,IBA,PTN000388740 ,J:265628 
MGI:1925543,Tbcel,tubulin folding cofactor E-like,9,,alpha-tubulin binding,,,IBA,PTN000388740 ,J:265628 
MGI:1330233,Tcap,titin-cap,11,,FATZ binding,,,ISO,O15273 ,J:164563 
MGI:1330233,Tcap,titin-cap,11,,titin binding,,,IBA,PTN002689097 ,J:265628 
MGI:1330233,Tcap,titin-cap,11,,titin binding,,,ISO,O15273 ,J:164563 
MGI:109634,Terf1,telomeric repeat binding factor 1,1,,microtubule binding,,,IBA,PTN001094094 ,J:265628 
MGI:109634,Terf1,telomeric repeat binding factor 1,1,,microtubule binding,,,ISO,P54274 ,J:164563 
MGI:103306,Tiam1,T cell lymphoma invasion and metastasis 1,16,,microtubule binding,,,ISO,RGD:1307455 ,J:155856 
MGI:1099832,Tln1,talin 1,4,,actin binding,,,IEA,IPR002558 IPR035964 ,J:72247 
MGI:1099832,Tln1,talin 1,4,,actin filament binding,,,IEA,IPR036723 ,J:72247 
MGI:1099832,Tln1,talin 1,4,,vinculin binding,,,ISO,Q9Y490 ,J:164563 
MGI:1917799,Tln2,talin 2,9,,actin binding,,,IEA,IPR002558 IPR035964 ,J:72247 
MGI:1917799,Tln2,talin 2,9,,actin filament binding,,,IEA,IPR036723 ,J:72247 
MGI:1891420,Tlnrd1,talin rod domain containing 1,7,,actin binding,,,IDA,,J:240268 
MGI:1923928,Tmem67,transmembrane protein 67,4,,filamin binding,,,ISO,Q5HYA8 ,J:164563 
MGI:1196277,Tmem201,transmembrane protein 201,4,,actin filament binding,,,IBA,PTN002408633 ,J:265628 
MGI:1196277,Tmem201,transmembrane protein 201,4,,actin filament binding,,,IDA,,J:197280 
MGI:98775,Tmod1,tropomodulin 1,4,,actin binding,,,ISO,P28289 ,J:164563 
MGI:98775,Tmod1,tropomodulin 1,4,,actin filament binding,,,IEA,IPR030135 ,J:72247 
MGI:98775,Tmod1,tropomodulin 1,4,,tropomyosin binding,,,IBA,PTN000096563 ,J:265628 
MGI:98775,Tmod1,tropomodulin 1,4,,tropomyosin binding,,,IDA,,J:158797 
MGI:98775,Tmod1,tropomodulin 1,4,,tropomyosin binding,,,ISO,RGD:3874 ,J:155856 
MGI:1355335,Tmod2,tropomodulin 2,9,,actin binding,,,ISO,RGD:61948 ,J:155856 
MGI:1355335,Tmod2,tropomodulin 2,9,,tropomyosin binding,,,IBA,PTN000096563 ,J:265628 
MGI:1355335,Tmod2,tropomodulin 2,9,,tropomyosin binding,,,ISO,U59240 ,J:73065 
MGI:1355335,Tmod2,tropomodulin 2,9,,tropomyosin binding,,,ISO,RGD:61948 ,J:155856 
MGI:1355315,Tmod3,tropomodulin 3,9,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:1355315,Tmod3,tropomodulin 3,9,,microtubule minus-end binding,,,ISO,NP_055362 ,J:73065 
MGI:1355315,Tmod3,tropomodulin 3,9,,tropomyosin binding,,,IBA,PTN000096563 ,J:265628 
MGI:1355315,Tmod3,tropomodulin 3,9,,tropomyosin binding,,,IDA,,J:158797 
MGI:1355285,Tmod4,tropomodulin 4,3,,actin binding,,,IEA,KW-0009 ,J:60000 
MGI:1355285,Tmod4,tropomodulin 4,3,,actin filament binding,,,IEA,IPR030129 ,J:72247 
MGI:1355285,Tmod4,tropomodulin 4,3,,tropomyosin binding,,,IBA,PTN000096563 ,J:265628 
MGI:1355285,Tmod4,tropomodulin 4,3,,tropomyosin binding,,,IDA,,J:158797 
